facility_id,name,type,district,state,lat,lon,beds,annual_surgeries,offers_surgery,specialties,website_url,match_confidence
VF-009158,Gorakhpur District #40,District Hospital,Gorakhpur,Uttar Pradesh,26.4767,83.61351,27,0,False,,,0.884
VF-009159,Gorakhpur Community #41,Community Health Centre,Gorakhpur,Uttar Pradesh,25.9802,82.6898,40,0,False,,,0.826
VF-009160,Gorakhpur Community #42,Community Health Centre,Gorakhpur,Uttar Pradesh,27.37507,82.8363,42,0,False,,,0.78
VF-009161,Gorakhpur Primary #43,Primary Health Centre,Gorakhpur,Uttar Pradesh,27.12847,82.72631,14,0,False,,,0.808
VF-009162,Gorakhpur Community #44,Community Health Centre,Gorakhpur,Uttar Pradesh,26.8203,83.7301,20,0,False,,,0.815
VF-009163,Gorakhpur District #45,District Hospital,Gorakhpur,Uttar Pradesh,26.8989,83.70686,32,0,False,,,0.97
VF-009164,Gorakhpur Community #46,Community Health Centre,Gorakhpur,Uttar Pradesh,27.17674,83.58768,222,345,True,General Surgery|Burns & Reconstruction|Cataract / Ophthalmology,,0.913
VF-009165,Gorakhpur Primary #47,Primary Health Centre,Gorakhpur,Uttar Pradesh,27.65154,82.2434,30,0,False,,,0.856
VF-009166,Gorakhpur Primary #48,Primary Health Centre,Gorakhpur,Uttar Pradesh,26.38257,83.30395,43,0,False,,,0.777
VF-009167,Gorakhpur District #49,District Hospital,Gorakhpur,Uttar Pradesh,26.76291,83.22533,54,0,False,,,0.935
VF-009168,Gorakhpur Community #50,Community Health Centre,Gorakhpur,Uttar Pradesh,26.70256,82.4374,20,0,False,,,0.768
VF-009169,Gorakhpur Medical #51,Medical College Hospital,Gorakhpur,Uttar Pradesh,26.29618,83.51352,647,3034,True,Orthopaedics|Urology|Cleft & Plastic,,0.848
VF-009170,Gorakhpur Community #52,Community Health Centre,Gorakhpur,Uttar Pradesh,27.38159,83.58834,53,0,False,,,0.717
VF-009171,Gorakhpur District #53,District Hospital,Gorakhpur,Uttar Pradesh,26.9523,83.12949,730,1418,True,Urology|Obstetrics & Gynaecology|Orthopaedics,,0.986
VF-009172,Gorakhpur Community #54,Community Health Centre,Gorakhpur,Uttar Pradesh,26.99681,84.11567,479,2339,True,Orthopaedics|General Surgery|Paediatric Surgery|Burns & Reconstruction,,0.864
VF-009173,Gorakhpur Primary #55,Primary Health Centre,Gorakhpur,Uttar Pradesh,26.52421,83.06069,29,0,False,,,0.999
VF-009174,Gorakhpur Primary #56,Primary Health Centre,Gorakhpur,Uttar Pradesh,26.55823,81.82528,48,0,False,,,0.724
VF-009175,Gorakhpur District #57,District Hospital,Gorakhpur,Uttar Pradesh,26.92062,83.9177,28,0,False,,,0.999
VF-009176,Gorakhpur Primary #58,Primary Health Centre,Gorakhpur,Uttar Pradesh,26.27898,82.56852,22,0,False,,,0.816
VF-009177,Gorakhpur Private #59,Private Hospital,Gorakhpur,Uttar Pradesh,28.14815,83.88069,3,0,False,,,0.704
VF-009178,Gorakhpur Community #60,Community Health Centre,Gorakhpur,Uttar Pradesh,27.67732,83.12906,23,0,False,,,0.957
VF-009179,Gorakhpur Primary #61,Primary Health Centre,Gorakhpur,Uttar Pradesh,27.26207,83.02526,40,0,False,,,0.917
VF-009180,Gorakhpur Charitable #62,Charitable / Mission Hospital,Gorakhpur,Uttar Pradesh,26.9774,84.04377,9,0,False,,,0.808
VF-009181,Gorakhpur Primary #63,Primary Health Centre,Gorakhpur,Uttar Pradesh,26.12634,82.66285,25,0,False,,,0.682
VF-009182,Gorakhpur Community #64,Community Health Centre,Gorakhpur,Uttar Pradesh,26.78755,83.6926,55,0,False,,,0.801
VF-009183,Gorakhpur Primary #65,Primary Health Centre,Gorakhpur,Uttar Pradesh,27.25658,84.05668,57,0,False,,,0.772
VF-009184,Gorakhpur Primary #66,Primary Health Centre,Gorakhpur,Uttar Pradesh,27.73216,83.32586,29,0,False,,,0.76
VF-009185,Gorakhpur District #67,District Hospital,Gorakhpur,Uttar Pradesh,26.17897,84.45098,57,0,False,,,0.682
VF-009186,Gorakhpur Community #68,Community Health Centre,Gorakhpur,Uttar Pradesh,26.69069,83.19898,580,1736,True,Obstetrics & Gynaecology|Paediatric Surgery|Cardiac|Cataract / Ophthalmology|Orthopaedics,,0.929
VF-009187,Gorakhpur Primary #69,Primary Health Centre,Gorakhpur,Uttar Pradesh,26.00753,82.89847,12,0,False,,,0.882
VF-009188,Gorakhpur Primary #70,Primary Health Centre,Gorakhpur,Uttar Pradesh,25.60333,84.18224,55,0,False,,,0.915
VF-009189,Muzaffarpur Primary #71,Primary Health Centre,Muzaffarpur,Bihar,25.7477,85.67119,35,0,False,,,0.909
VF-009190,Muzaffarpur Primary #72,Primary Health Centre,Muzaffarpur,Bihar,25.31311,85.25637,45,0,False,,,0.805
VF-009191,Muzaffarpur Community #73,Community Health Centre,Muzaffarpur,Bihar,26.61477,86.62075,56,0,False,,,0.927
VF-009192,Muzaffarpur Private #74,Private Hospital,Muzaffarpur,Bihar,26.29512,85.72337,422,864,True,Urology|Paediatric Surgery,,0.864
VF-009193,Muzaffarpur Primary #75,Primary Health Centre,Muzaffarpur,Bihar,25.45351,85.43402,56,0,False,,,0.999
VF-009194,Muzaffarpur Private #76,Private Hospital,Muzaffarpur,Bihar,26.81698,85.47949,2,0,False,,,0.773
VF-009195,Muzaffarpur Primary #77,Primary Health Centre,Muzaffarpur,Bihar,27.40768,83.85329,49,0,False,,,0.893
VF-009196,Muzaffarpur Primary #78,Primary Health Centre,Muzaffarpur,Bihar,26.3881,84.39386,46,0,False,,,0.843
VF-009197,Muzaffarpur Primary #79,Primary Health Centre,Muzaffarpur,Bihar,25.69477,84.45562,33,0,False,,,0.898
VF-009198,Muzaffarpur Private #80,Private Hospital,Muzaffarpur,Bihar,25.75734,85.28575,54,0,False,,,0.999
VF-009199,Muzaffarpur Private #81,Private Hospital,Muzaffarpur,Bihar,26.72793,84.93267,26,0,False,,,0.733
VF-009200,Muzaffarpur Primary #82,Primary Health Centre,Muzaffarpur,Bihar,26.17316,86.19051,17,0,False,,,0.731
VF-009201,Muzaffarpur Community #83,Community Health Centre,Muzaffarpur,Bihar,25.5882,86.11343,42,0,False,,,0.657
VF-009202,Muzaffarpur Community #84,Community Health Centre,Muzaffarpur,Bihar,25.91681,85.20875,26,0,False,,,0.772
VF-009203,Muzaffarpur Primary #85,Primary Health Centre,Muzaffarpur,Bihar,26.23446,84.81189,6,0,False,,,0.724
VF-009204,Muzaffarpur Private #86,Private Hospital,Muzaffarpur,Bihar,26.17989,86.01423,19,0,False,,,0.862
VF-009205,Muzaffarpur Community #87,Community Health Centre,Muzaffarpur,Bihar,25.80236,85.84956,21,0,False,,,0.941
VF-009206,Muzaffarpur Primary #88,Primary Health Centre,Muzaffarpur,Bihar,26.49333,84.48131,29,0,False,,,0.928
VF-009207,Muzaffarpur Community #89,Community Health Centre,Muzaffarpur,Bihar,26.4657,86.01404,18,0,False,,,0.831
VF-009208,Muzaffarpur Private #90,Private Hospital,Muzaffarpur,Bihar,26.31575,85.90412,5,0,False,,,0.908
VF-009209,Muzaffarpur District #91,District Hospital,Muzaffarpur,Bihar,26.06056,84.43201,580,1441,True,Burns & Reconstruction|Orthopaedics,,0.938
VF-009210,Muzaffarpur District #92,District Hospital,Muzaffarpur,Bihar,25.99204,85.43461,327,1797,True,Burns & Reconstruction|Cardiac|Cataract / Ophthalmology,,0.884
VF-009211,Muzaffarpur Primary #93,Primary Health Centre,Muzaffarpur,Bihar,26.16152,85.68102,49,0,False,,,0.77
VF-009212,Muzaffarpur Community #94,Community Health Centre,Muzaffarpur,Bihar,24.9313,85.38092,38,0,False,,,0.853
VF-009213,Muzaffarpur Community #95,Community Health Centre,Muzaffarpur,Bihar,26.91188,85.35447,53,0,False,,,0.949
VF-009214,Muzaffarpur Private #96,Private Hospital,Muzaffarpur,Bihar,25.80899,85.58812,12,0,False,,,0.787
VF-009215,Muzaffarpur Primary #0,Primary Health Centre,Muzaffarpur,Bihar,25.54291,85.81223,31,0,False,,,0.856
VF-009216,Muzaffarpur Primary #1,Primary Health Centre,Muzaffarpur,Bihar,25.51919,86.39157,140,1818,True,Cardiac|Cataract / Ophthalmology,,0.918
VF-009217,Muzaffarpur District #2,District Hospital,Muzaffarpur,Bihar,25.99126,86.05055,277,1396,True,Burns & Reconstruction|Cataract / Ophthalmology,,0.781
VF-009218,Muzaffarpur Primary #3,Primary Health Centre,Muzaffarpur,Bihar,26.70865,86.084,58,0,False,,,0.982
VF-009219,Muzaffarpur Private #4,Private Hospital,Muzaffarpur,Bihar,25.62582,84.54353,5,0,False,,,0.991
VF-009220,Muzaffarpur Private #5,Private Hospital,Muzaffarpur,Bihar,26.5542,84.64509,36,0,False,,,0.872
VF-009221,Muzaffarpur Primary #6,Primary Health Centre,Muzaffarpur,Bihar,25.90746,85.11787,58,0,False,,,0.755
VF-009222,Muzaffarpur Community #7,Community Health Centre,Muzaffarpur,Bihar,25.75673,84.46753,50,0,False,,,0.787
VF-009223,Muzaffarpur Primary #8,Primary Health Centre,Muzaffarpur,Bihar,26.95974,85.95066,29,0,False,,,0.78
VF-009224,Muzaffarpur Primary #9,Primary Health Centre,Muzaffarpur,Bihar,26.312,86.61523,10,0,False,,,0.712
VF-009225,Muzaffarpur Private #10,Private Hospital,Muzaffarpur,Bihar,26.79435,85.89093,4,0,False,,,0.858
VF-009226,Muzaffarpur Medical #11,Medical College Hospital,Muzaffarpur,Bihar,26.48573,86.38201,53,0,False,,,0.838
VF-009227,Muzaffarpur Private #12,Private Hospital,Muzaffarpur,Bihar,27.45972,85.94437,47,0,False,,,0.869
VF-009228,Muzaffarpur Primary #13,Primary Health Centre,Muzaffarpur,Bihar,25.30015,85.12015,3,0,False,,,0.859
VF-009229,Muzaffarpur Primary #14,Primary Health Centre,Muzaffarpur,Bihar,25.61636,84.41639,19,0,False,,,0.96
VF-009230,Muzaffarpur Community #15,Community Health Centre,Muzaffarpur,Bihar,26.64565,84.83518,14,0,False,,,0.999
VF-009231,Muzaffarpur Private #16,Private Hospital,Muzaffarpur,Bihar,26.3533,85.35641,26,0,False,,,0.682
VF-009232,Muzaffarpur Primary #17,Primary Health Centre,Muzaffarpur,Bihar,26.3529,85.82282,29,0,False,,,0.69
VF-009233,Muzaffarpur Primary #18,Primary Health Centre,Muzaffarpur,Bihar,27.20213,84.0024,46,0,False,,,0.954
VF-009234,Muzaffarpur Community #19,Community Health Centre,Muzaffarpur,Bihar,26.65185,85.31264,59,0,False,,,0.868
VF-009235,Muzaffarpur District #20,District Hospital,Muzaffarpur,Bihar,25.66821,85.08925,534,993,True,Orthopaedics|Urology|ENT|Cleft & Plastic,,0.862
VF-009236,Muzaffarpur Community #21,Community Health Centre,Muzaffarpur,Bihar,27.00324,85.24565,11,0,False,,,0.573
VF-009237,Muzaffarpur District #22,District Hospital,Muzaffarpur,Bihar,25.85867,85.58679,509,1101,True,Paediatric Surgery|General Surgery|Urology,,0.999
VF-009238,Muzaffarpur Primary #23,Primary Health Centre,Muzaffarpur,Bihar,25.55969,85.47614,15,0,False,,,0.908
VF-009239,Muzaffarpur Community #24,Community Health Centre,Muzaffarpur,Bihar,26.26549,85.90819,49,0,False,,,0.682
VF-009240,Muzaffarpur Primary #25,Primary Health Centre,Muzaffarpur,Bihar,25.64964,85.21668,54,0,False,,,0.758
VF-009241,Muzaffarpur Primary #26,Primary Health Centre,Muzaffarpur,Bihar,25.60243,83.9387,53,0,False,,,0.834
VF-009242,Muzaffarpur Primary #27,Primary Health Centre,Muzaffarpur,Bihar,26.37768,84.17492,27,0,False,,,0.84
VF-009243,Muzaffarpur Community #28,Community Health Centre,Muzaffarpur,Bihar,26.19189,84.85836,51,0,False,,,0.994
VF-009244,Muzaffarpur Private #29,Private Hospital,Muzaffarpur,Bihar,26.3354,85.67628,43,0,False,,,0.987
VF-009245,Muzaffarpur Private #30,Private Hospital,Muzaffarpur,Bihar,25.52665,85.45236,22,0,False,,,0.886
VF-009246,Muzaffarpur District #31,District Hospital,Muzaffarpur,Bihar,26.09781,84.82777,90,1037,True,Orthopaedics,,0.798
VF-009247,Muzaffarpur Primary #32,Primary Health Centre,Muzaffarpur,Bihar,25.46663,84.27387,51,0,False,,,0.737
VF-009248,Muzaffarpur Community #33,Community Health Centre,Muzaffarpur,Bihar,26.14513,84.59786,20,0,False,,,0.845
VF-009249,Muzaffarpur Community #34,Community Health Centre,Muzaffarpur,Bihar,26.47232,85.04456,34,0,False,,,0.787
VF-009250,Muzaffarpur Private #35,Private Hospital,Muzaffarpur,Bihar,26.21236,85.66693,38,0,False,,,0.808
VF-009251,Muzaffarpur Private #36,Private Hospital,Muzaffarpur,Bihar,25.95355,85.23182,2,0,False,,,0.752
VF-009252,Muzaffarpur Community #37,Community Health Centre,Muzaffarpur,Bihar,25.53123,85.23983,46,0,False,,,0.897
VF-009253,Muzaffarpur District #38,District Hospital,Muzaffarpur,Bihar,26.6281,84.93496,16,0,False,,,0.97
VF-009254,Gaya Medical #39,Medical College Hospital,Gaya,Bihar,24.50694,84.83375,33,0,False,,,0.999
VF-009255,Gaya Community #40,Community Health Centre,Gaya,Bihar,25.60063,85.14419,51,0,False,,,0.878
VF-009256,Gaya Primary #41,Primary Health Centre,Gaya,Bihar,24.67542,85.20307,8,0,False,,,0.992
VF-009257,Gaya Primary #42,Primary Health Centre,Gaya,Bihar,24.52482,84.66832,25,0,False,,,0.953
VF-009258,Gaya Primary #43,Primary Health Centre,Gaya,Bihar,24.6895,85.37536,186,1067,True,Cleft & Plastic|General Surgery|Burns & Reconstruction|Urology,,0.903
VF-009259,Gaya Charitable #44,Charitable / Mission Hospital,Gaya,Bihar,25.68011,86.85695,34,2679,True,General Surgery|Burns & Reconstruction|Cardiac,,0.827
VF-009260,Gaya Primary #45,Primary Health Centre,Gaya,Bihar,23.97117,84.12789,26,0,False,,,0.85
VF-009261,Gaya Primary #46,Primary Health Centre,Gaya,Bihar,24.22877,85.28048,59,0,False,,,0.849
VF-009262,Gaya District #47,District Hospital,Gaya,Bihar,24.92145,85.77473,102,693,True,Orthopaedics|Burns & Reconstruction|ENT|Cataract / Ophthalmology,,0.909
VF-009263,Gaya Primary #48,Primary Health Centre,Gaya,Bihar,24.992,85.30301,39,0,False,,,0.732
VF-009264,Gaya Community #49,Community Health Centre,Gaya,Bihar,24.34243,85.75264,4,0,False,,,0.876
VF-009265,Gaya Community #50,Community Health Centre,Gaya,Bihar,25.17474,85.82625,41,0,False,,,0.975
VF-009266,Gaya Primary #51,Primary Health Centre,Gaya,Bihar,25.31393,84.30372,43,0,False,,,0.909
VF-009267,Gaya Primary #52,Primary Health Centre,Gaya,Bihar,24.44394,85.26116,10,0,False,,,0.954
VF-009268,Gaya Primary #53,Primary Health Centre,Gaya,Bihar,25.07658,84.7314,49,0,False,,,0.782
VF-009269,Gaya Primary #54,Primary Health Centre,Gaya,Bihar,24.90922,84.93968,16,0,False,,,0.757
VF-009270,Gaya Primary #55,Primary Health Centre,Gaya,Bihar,25.17201,85.13855,33,0,False,,,0.935
VF-009271,Gaya District #56,District Hospital,Gaya,Bihar,22.85355,85.11789,282,1669,True,General Surgery|Obstetrics & Gynaecology,,0.925
VF-009272,Gaya Community #57,Community Health Centre,Gaya,Bihar,24.99721,85.18983,56,0,False,,,0.867
VF-009273,Gaya Primary #58,Primary Health Centre,Gaya,Bihar,25.40694,85.55769,25,0,False,,,0.7
VF-009274,Gaya Community #59,Community Health Centre,Gaya,Bihar,24.75102,84.15706,539,2451,True,Orthopaedics|Cleft & Plastic|ENT,,0.899
VF-009275,Gaya Primary #60,Primary Health Centre,Gaya,Bihar,25.27262,86.02335,46,0,False,,,0.914
VF-009276,Gaya Primary #61,Primary Health Centre,Gaya,Bihar,24.31642,85.47674,49,0,False,,,0.86
VF-009277,Gaya Medical #62,Medical College Hospital,Gaya,Bihar,25.63666,85.89029,652,1685,True,ENT,,0.697
VF-009278,Gaya Community #63,Community Health Centre,Gaya,Bihar,25.08456,85.10764,13,0,False,,,0.774
VF-009279,Gaya District #64,District Hospital,Gaya,Bihar,24.41396,83.85205,20,0,False,,,0.743
VF-009280,Gaya District #65,District Hospital,Gaya,Bihar,25.93436,85.13689,279,2397,True,Urology|Paediatric Surgery|Cardiac,,0.733
VF-009281,Gaya District #66,District Hospital,Gaya,Bihar,24.77232,84.95663,17,0,False,,,0.79
VF-009282,Gaya Community #67,Community Health Centre,Gaya,Bihar,24.65866,83.94985,17,0,False,,,0.914
VF-009283,Gaya District #68,District Hospital,Gaya,Bihar,24.07907,84.55427,610,2721,True,Paediatric Surgery|Orthopaedics|Obstetrics & Gynaecology,,0.882
VF-009284,Gaya District #69,District Hospital,Gaya,Bihar,25.28964,85.10666,28,0,False,,,0.949
VF-009285,Gaya Primary #70,Primary Health Centre,Gaya,Bihar,24.84296,85.49964,3,0,False,,,0.893
VF-009286,Gaya Medical #71,Medical College Hospital,Gaya,Bihar,23.47223,85.42583,16,0,False,,,0.807
VF-009287,Gaya Primary #72,Primary Health Centre,Gaya,Bihar,25.32152,85.39469,51,0,False,,,0.997
VF-009288,Gaya Primary #73,Primary Health Centre,Gaya,Bihar,23.82529,85.37497,17,0,False,,,0.882
VF-009289,Gaya District #74,District Hospital,Gaya,Bihar,25.03025,84.60922,16,0,False,,,0.872
VF-009290,Gaya District #75,District Hospital,Gaya,Bihar,24.48739,84.11788,41,0,False,,,0.999
VF-009291,Gaya Primary #76,Primary Health Centre,Gaya,Bihar,25.07893,84.81759,44,0,False,,,0.855
VF-009292,Gaya Charitable #77,Charitable / Mission Hospital,Gaya,Bihar,25.71154,84.688,22,0,False,,,0.793
VF-009293,Gaya Primary #78,Primary Health Centre,Gaya,Bihar,24.34125,84.45504,49,0,False,,,0.824
VF-009294,Gaya Medical #79,Medical College Hospital,Gaya,Bihar,24.9611,83.86015,2,0,False,,,0.702
VF-009295,Gaya Community #80,Community Health Centre,Gaya,Bihar,25.51309,85.34347,27,0,False,,,0.835
VF-009296,Gaya Primary #81,Primary Health Centre,Gaya,Bihar,25.07689,85.23055,11,0,False,,,0.926
VF-009297,Gaya Primary #82,Primary Health Centre,Gaya,Bihar,24.34098,84.43591,57,0,False,,,0.75
VF-009298,Gaya Primary #83,Primary Health Centre,Gaya,Bihar,24.90338,85.49838,32,0,False,,,0.657
VF-009299,Gaya Primary #84,Primary Health Centre,Gaya,Bihar,23.81203,84.50432,12,0,False,,,0.751
VF-009300,Gaya Primary #85,Primary Health Centre,Gaya,Bihar,24.12209,83.82712,19,0,False,,,0.727
VF-009301,Gaya Primary #86,Primary Health Centre,Gaya,Bihar,24.4005,85.67075,57,0,False,,,0.807
VF-009302,Gaya Medical #87,Medical College Hospital,Gaya,Bihar,24.12737,83.22262,25,0,False,,,0.758
VF-009303,Gaya Primary #88,Primary Health Centre,Gaya,Bihar,24.75566,84.69089,57,0,False,,,0.824
VF-009304,Gaya District #89,District Hospital,Gaya,Bihar,24.50627,85.94672,221,2756,True,Cleft & Plastic|Paediatric Surgery|ENT|Obstetrics & Gynaecology,,0.999
VF-009305,Gaya Medical #90,Medical College Hospital,Gaya,Bihar,24.65128,85.78813,542,2250,True,Cardiac,,0.909
VF-009306,Gaya Primary #91,Primary Health Centre,Gaya,Bihar,24.0571,84.71532,28,0,False,,,0.805
VF-009307,Gaya Community #92,Community Health Centre,Gaya,Bihar,25.74616,85.52009,211,2608,True,Obstetrics & Gynaecology,,0.903
VF-009308,Gaya Primary #93,Primary Health Centre,Gaya,Bihar,26.14531,85.33997,39,0,False,,,0.79
VF-009309,Gaya Community #94,Community Health Centre,Gaya,Bihar,25.24052,85.56862,41,0,False,,,0.999
VF-009310,Gaya Community #95,Community Health Centre,Gaya,Bihar,24.57157,85.2123,27,0,False,,,0.823
VF-009311,Gaya District #96,District Hospital,Gaya,Bihar,25.13035,84.13066,16,0,False,,,0.902
VF-009312,Gaya District #0,District Hospital,Gaya,Bihar,24.62458,84.09029,393,488,True,Urology|Cataract / Ophthalmology,,0.819
VF-009313,Gaya Community #1,Community Health Centre,Gaya,Bihar,24.06393,85.47221,591,1216,True,Cardiac|Cataract / Ophthalmology|Burns & Reconstruction|Paediatric Surgery,,0.921
VF-009314,Gaya Charitable #2,Charitable / Mission Hospital,Gaya,Bihar,25.23685,84.59648,458,1763,True,Paediatric Surgery|Urology,,0.75
VF-009315,Gaya Primary #3,Primary Health Centre,Gaya,Bihar,24.66887,85.71109,6,0,False,,,0.844
VF-009316,Gaya District #4,District Hospital,Gaya,Bihar,24.10096,84.38953,12,0,False,,,0.787
VF-009317,Gaya Community #5,Community Health Centre,Gaya,Bihar,24.20197,85.45981,48,0,False,,,0.996
VF-009318,Gaya Primary #6,Primary Health Centre,Gaya,Bihar,24.29551,85.2035,36,0,False,,,0.884
VF-009319,Gaya Primary #7,Primary Health Centre,Gaya,Bihar,25.11274,85.53248,36,0,False,,,0.677
VF-009320,Gaya Primary #8,Primary Health Centre,Gaya,Bihar,24.44034,84.98534,24,0,False,,,0.898
VF-009321,Gaya Primary #9,Primary Health Centre,Gaya,Bihar,24.14494,85.0872,21,0,False,,,0.847
VF-009322,Gaya Private #10,Private Hospital,Gaya,Bihar,25.09519,85.34026,492,1067,True,Obstetrics & Gynaecology,,0.877
VF-009323,Gaya Community #11,Community Health Centre,Gaya,Bihar,24.16562,85.14663,37,0,False,,,0.846
VF-009324,Jodhpur Primary #12,Primary Health Centre,Jodhpur,Rajasthan,26.23716,73.64408,25,0,False,,,0.744
VF-009325,Jodhpur District #13,District Hospital,Jodhpur,Rajasthan,26.07611,72.8266,41,0,False,,,0.685
VF-009326,Jodhpur District #14,District Hospital,Jodhpur,Rajasthan,26.372,73.40963,13,0,False,,,0.635
VF-009327,Jodhpur Community #15,Community Health Centre,Jodhpur,Rajasthan,25.67808,72.18603,11,0,False,,,0.957
VF-009328,Jodhpur Primary #16,Primary Health Centre,Jodhpur,Rajasthan,25.98993,73.50511,40,0,False,,,0.866
VF-009329,Jodhpur District #17,District Hospital,Jodhpur,Rajasthan,26.12908,72.83678,56,0,False,,,0.877
VF-009330,Jodhpur Charitable #18,Charitable / Mission Hospital,Jodhpur,Rajasthan,25.92509,73.33758,616,976,True,Cataract / Ophthalmology|Burns & Reconstruction|ENT|Cleft & Plastic,,0.803
VF-009331,Jodhpur District #19,District Hospital,Jodhpur,Rajasthan,25.48159,72.96343,575,408,True,Cleft & Plastic|ENT|Obstetrics & Gynaecology|Paediatric Surgery|Urology|Burns & Reconstruction|General Surgery,,0.762
VF-009332,Jodhpur Community #20,Community Health Centre,Jodhpur,Rajasthan,26.33771,73.65734,6,0,False,,,0.681
VF-009333,Jodhpur Community #21,Community Health Centre,Jodhpur,Rajasthan,26.55214,73.55765,19,0,False,,,0.985
VF-009334,Jodhpur District #22,District Hospital,Jodhpur,Rajasthan,25.35529,72.3053,58,0,False,,,0.666
VF-009335,Jodhpur Medical #23,Medical College Hospital,Jodhpur,Rajasthan,25.82663,73.29371,63,2198,True,Obstetrics & Gynaecology|Orthopaedics,,0.809
